output+=(String.format("Please enter 4 numbers seperated by spaces > ")); ,EXPRESSION_STATEMENT, line no: 63,output+=(String.format("Please enter 4 numbers seperated by spaces > ")); ,EXPRESSION_STATEMENT, line no: 63, 0.0815, insert, 1.0, 1.0, 1.0
num_1.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 65,num_1.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 65, 0.0815, insert, 1.0, 3.0, 1.0
num_2.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 66,num_2.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 66, 0.0815, insert, 1.0, 3.0, 1.0
num_3.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 67,num_3.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 67, 0.0815, insert, 1.0, 3.0, 1.0
num_4.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 68,num_4.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 68, 0.0815, insert, 1.0, 3.0, 1.0
a.value=(num_1.value); ,EXPRESSION_STATEMENT, line no: 69,a.value=(num_1.value); ,EXPRESSION_STATEMENT, line no: 69, 0.0815, insert, 1.0, 3.0, 1.0
b.value=(num_2.value); ,EXPRESSION_STATEMENT, line no: 70,b.value=(num_2.value); ,EXPRESSION_STATEMENT, line no: 70, 0.0815, insert, 1.0, 3.0, 1.0
c.value=(num_3.value); ,EXPRESSION_STATEMENT, line no: 71,c.value=(num_3.value); ,EXPRESSION_STATEMENT, line no: 71, 0.0815, insert, 1.0, 3.0, 1.0
d.value=(num_4.value); ,EXPRESSION_STATEMENT, line no: 72,d.value=(num_4.value); ,EXPRESSION_STATEMENT, line no: 72, 0.0815, insert, 1.0, 3.0, 1.0
num_1.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 65,num_2.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 66, 0.07992258064516129, insert, 1.0, 1.5, 0.967741935483871
num_1.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 65,num_3.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 67, 0.07992258064516129, insert, 1.0, 1.5, 0.967741935483871
num_1.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 65,num_4.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 68, 0.07992258064516129, insert, 1.0, 1.5, 0.967741935483871
num_2.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 66,num_1.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 65, 0.07992258064516129, insert, 1.0, 1.5, 0.967741935483871
num_2.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 66,num_3.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 67, 0.07992258064516129, insert, 1.0, 1.5, 0.967741935483871
num_2.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 66,num_4.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 68, 0.07992258064516129, insert, 1.0, 1.5, 0.967741935483871
num_3.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 67,num_1.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 65, 0.07992258064516129, insert, 1.0, 1.5, 0.967741935483871
num_3.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 67,num_2.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 66, 0.07992258064516129, insert, 1.0, 1.5, 0.967741935483871
num_3.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 67,num_4.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 68, 0.07992258064516129, insert, 1.0, 1.5, 0.967741935483871
num_4.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 68,num_1.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 65, 0.07992258064516129, insert, 1.0, 1.5, 0.967741935483871
num_4.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 68,num_2.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 66, 0.07992258064516129, insert, 1.0, 1.5, 0.967741935483871
num_4.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 68,num_3.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 67, 0.07992258064516129, insert, 1.0, 1.5, 0.967741935483871
a.value=(num_1.value); ,EXPRESSION_STATEMENT, line no: 69,b.value=(num_2.value); ,EXPRESSION_STATEMENT, line no: 70, 0.07724782608695652, insert, 1.0, 0.6000000000000001, 0.9130434782608695
a.value=(num_1.value); ,EXPRESSION_STATEMENT, line no: 69,c.value=(num_3.value); ,EXPRESSION_STATEMENT, line no: 71, 0.07724782608695652, insert, 1.0, 0.6000000000000001, 0.9130434782608695
a.value=(num_1.value); ,EXPRESSION_STATEMENT, line no: 69,d.value=(num_4.value); ,EXPRESSION_STATEMENT, line no: 72, 0.07724782608695652, insert, 1.0, 0.6000000000000001, 0.9130434782608695
b.value=(num_2.value); ,EXPRESSION_STATEMENT, line no: 70,a.value=(num_1.value); ,EXPRESSION_STATEMENT, line no: 69, 0.07724782608695652, insert, 1.0, 0.6000000000000001, 0.9130434782608695
b.value=(num_2.value); ,EXPRESSION_STATEMENT, line no: 70,c.value=(num_3.value); ,EXPRESSION_STATEMENT, line no: 71, 0.07724782608695652, insert, 1.0, 0.6000000000000001, 0.9130434782608695
b.value=(num_2.value); ,EXPRESSION_STATEMENT, line no: 70,d.value=(num_4.value); ,EXPRESSION_STATEMENT, line no: 72, 0.07724782608695652, insert, 1.0, 0.6000000000000001, 0.9130434782608695
c.value=(num_3.value); ,EXPRESSION_STATEMENT, line no: 71,a.value=(num_1.value); ,EXPRESSION_STATEMENT, line no: 69, 0.07724782608695652, insert, 1.0, 0.6000000000000001, 0.9130434782608695
c.value=(num_3.value); ,EXPRESSION_STATEMENT, line no: 71,b.value=(num_2.value); ,EXPRESSION_STATEMENT, line no: 70, 0.07724782608695652, insert, 1.0, 0.6000000000000001, 0.9130434782608695
c.value=(num_3.value); ,EXPRESSION_STATEMENT, line no: 71,d.value=(num_4.value); ,EXPRESSION_STATEMENT, line no: 72, 0.07724782608695652, insert, 1.0, 0.6000000000000001, 0.9130434782608695
d.value=(num_4.value); ,EXPRESSION_STATEMENT, line no: 72,a.value=(num_1.value); ,EXPRESSION_STATEMENT, line no: 69, 0.07724782608695652, insert, 1.0, 0.6000000000000001, 0.9130434782608695
