output+=(String.format("Please enter a number > ")); ,EXPRESSION_STATEMENT, line no: 61,output+=(String.format("Please enter a number > ")); ,EXPRESSION_STATEMENT, line no: 61, 0.0815, insert, 1.0, 1.0, 1.0
Num.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 62,Num.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 62, 0.0815, insert, 1.0, 3.0, 1.0
output+=(String.format("That's all  have a nice day!\n")); ,EXPRESSION_STATEMENT, line no: 83,output+=(String.format("That's all  have a nice day!\n")); ,EXPRESSION_STATEMENT, line no: 83, 0.0815, insert, 1.0, 1.0, 1.0
output+=(String.format("Please enter a number > ")); ,EXPRESSION_STATEMENT, line no: 61,output+=(String.format("That's all  have a nice day!\n")); ,EXPRESSION_STATEMENT, line no: 83, 0.06492372881355933, insert, 1.0, 1.0, 0.6610169491525424
output+=(String.format("That's all  have a nice day!\n")); ,EXPRESSION_STATEMENT, line no: 83,output+=(String.format("Please enter a number > ")); ,EXPRESSION_STATEMENT, line no: 61, 0.06492372881355933, insert, 1.0, 1.0, 0.6610169491525424
output+=(String.format("Please enter a number > ")); ,EXPRESSION_STATEMENT, line no: 61,Num.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 62, 0.045516981132075474, insert, 1.0, 0.0, 0.2641509433962264
Num.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 62,output+=(String.format("Please enter a number > ")); ,EXPRESSION_STATEMENT, line no: 61, 0.045516981132075474, insert, 1.0, 0.0, 0.2641509433962264
Num.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 62,output+=(String.format("That's all  have a nice day!\n")); ,EXPRESSION_STATEMENT, line no: 83, 0.04254576271186441, insert, 1.0, 0.0, 0.2033898305084746
output+=(String.format("That's all  have a nice day!\n")); ,EXPRESSION_STATEMENT, line no: 83,Num.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 62, 0.04254576271186441, insert, 1.0, 0.0, 0.2033898305084746
Num.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 62,Num.value=NewNum.value; ,EXPRESSION_STATEMENT, line no: 70, 0.03906529596164485, insert, 0.24064171122994651, 1.5, 0.5172413793103449
output+=(String.format("Please enter a number > ")); ,EXPRESSION_STATEMENT, line no: 61,output+=(String.format("%d\n" X.value)); ,EXPRESSION_STATEMENT, line no: 68, 0.03736944808798305, insert, 0.24064171122994651, 1.0, 0.6037735849056604
output+=(String.format("That's all  have a nice day!\n")); ,EXPRESSION_STATEMENT, line no: 83,output+=(String.format("%d\n" X.value)); ,EXPRESSION_STATEMENT, line no: 68, 0.03436695368440134, insert, 0.24064171122994651, 1.0, 0.5423728813559322
output+=(String.format("Please enter a number > ")); ,EXPRESSION_STATEMENT, line no: 61,output+=(String.format("%d\n" (X.value * -1))); ,EXPRESSION_STATEMENT, line no: 76, 0.03433344768439108, insert, 0.09090909090909091, 1.0, 0.6415094339622641
Num.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 62,NewNum.value=(Num.value - X.value) / 10; ,EXPRESSION_STATEMENT, line no: 69, 0.03404780226946654, insert, 0.24064171122994651, 1.6, 0.4146341463414634
Num.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 62,X.value=Num.value % 10; ,EXPRESSION_STATEMENT, line no: 67, 0.03232046837543795, insert, 0.24064171122994651, 1.5, 0.3793103448275862
String,SIMPLE_NAME, line no: 61,String,SIMPLE_NAME, line no: 49, 0.0313, insert, 0.2774869109947644, 0.0, 1.0
format,SIMPLE_NAME, line no: 61,format,SIMPLE_NAME, line no: 61, 0.0313, insert, 1.0, 0.0, 1.0
scanner,SIMPLE_NAME, line no: 62,scanner,SIMPLE_NAME, line no: 51, 0.0313, insert, 0.08947368421052632, 1.0, 1.0
nextInt,SIMPLE_NAME, line no: 62,nextInt,SIMPLE_NAME, line no: 62, 0.0313, insert, 1.0, 0.0, 1.0
String,SIMPLE_NAME, line no: 83,String,SIMPLE_NAME, line no: 49, 0.0313, insert, 0.2774869109947644, 0.0, 1.0
format,SIMPLE_NAME, line no: 83,format,SIMPLE_NAME, line no: 61, 0.0313, insert, 1.0, 0.0, 1.0
output+=(String.format("That's all  have a nice day!\n")); ,EXPRESSION_STATEMENT, line no: 83,output+=(String.format("%d\n" (X.value * -1))); ,EXPRESSION_STATEMENT, line no: 76, 0.030314483821263484, insert, 0.09090909090909091, 1.0, 0.559322033898305
output+=(String.format("Please enter a number > ")); ,EXPRESSION_STATEMENT, line no: 61,NewNum.value=(Num.value - X.value) / 10; ,EXPRESSION_STATEMENT, line no: 69, 0.029457098173746345, insert, 0.24064171122994651, 0.0, 0.32075471698113206
String,SIMPLE_NAME, line no: 68,String,SIMPLE_NAME, line no: 49, 0.029278469051506092, insert, 0.7755102040816326, 0.0, 1.0
format,SIMPLE_NAME, line no: 68,format,SIMPLE_NAME, line no: 61, 0.029278469051506092, insert, 1.0, 0.0, 1.0
X,SIMPLE_NAME, line no: 68,X,SIMPLE_NAME, line no: 60, 0.029278469051506092, insert, 1.0, 1.0, 1.0
value,SIMPLE_NAME, line no: 68,value,SIMPLE_NAME, line no: 7, 0.029278469051506092, insert, 0.12, 1.0, 1.0
output+=(String.format("Please enter a number > ")); ,EXPRESSION_STATEMENT, line no: 61,output+=(String.format("0\n")); ,EXPRESSION_STATEMENT, line no: 64, 0.029248229240238118, insert, 0.0481283422459893, 1.0, 0.5660377358490566
Num.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 62,mainClass.exec(); ,EXPRESSION_STATEMENT, line no: 55, 0.027787848054582336, insert, 0.28342245989304815, 0.0, 0.3793103448275862
output+=(String.format("That's all  have a nice day!\n")); ,EXPRESSION_STATEMENT, line no: 83,output+=(String.format("0\n")); ,EXPRESSION_STATEMENT, line no: 64, 0.027262204296202304, insert, 0.0481283422459893, 1.0, 0.5254237288135594
output+=(String.format("That's all  have a nice day!\n")); ,EXPRESSION_STATEMENT, line no: 83,NewNum.value=(Num.value - X.value) / 10; ,EXPRESSION_STATEMENT, line no: 69, 0.025375582343877465, insert, 0.24064171122994651, 0.0, 0.23728813559322035
output+=(String.format("Please enter a number > ")); ,EXPRESSION_STATEMENT, line no: 61,System.out.println(mainClass.output); ,EXPRESSION_STATEMENT, line no: 56, 0.024924477852890727, insert, 0.28342245989304815, 1.0, 0.32075471698113206
X.value,QUALIFIED_NAME, line no: 68,value,SIMPLE_NAME, line no: 7, 0.02425930292839076, insert, 0.12244897959183673, 0.5, 0.7142857142857143
output+=(String.format("Please enter a number > ")); ,EXPRESSION_STATEMENT, line no: 61,X.value=Num.value % 10; ,EXPRESSION_STATEMENT, line no: 67, 0.023921249117142572, insert, 0.24064171122994651, 0.0, 0.20754716981132076
output+=(String.format("Please enter a number > ")); ,EXPRESSION_STATEMENT, line no: 61,Num.value=NewNum.value; ,EXPRESSION_STATEMENT, line no: 70, 0.023921249117142572, insert, 0.24064171122994651, 0.0, 0.20754716981132076
Num.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 62,System.out.println(mainClass.output); ,EXPRESSION_STATEMENT, line no: 56, 0.023394835350408108, insert, 0.28342245989304815, 0.0, 0.2894736842105263
output+=(String.format("That's all  have a nice day!\n")); ,EXPRESSION_STATEMENT, line no: 83,X.value=Num.value % 10; ,EXPRESSION_STATEMENT, line no: 67, 0.022060328106589325, insert, 0.24064171122994651, 0.0, 0.1694915254237288
output+=(String.format("That's all  have a nice day!\n")); ,EXPRESSION_STATEMENT, line no: 83,System.out.println(mainClass.output); ,EXPRESSION_STATEMENT, line no: 56, 0.02167177558234388, insert, 0.28342245989304815, 1.0, 0.2542372881355932
output+=(String.format("That's all  have a nice day!\n")); ,EXPRESSION_STATEMENT, line no: 83,Num.value=NewNum.value; ,EXPRESSION_STATEMENT, line no: 70, 0.02123151454726729, insert, 0.24064171122994651, 0.0, 0.15254237288135594
Num.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 62,output+=(String.format("%d\n" X.value)); ,EXPRESSION_STATEMENT, line no: 68, 0.020964431981218206, insert, 0.24064171122994651, 0.6000000000000001, 0.2682926829268293
nextInt,SIMPLE_NAME, line no: 62,IntObj,SIMPLE_NAME, line no: 60, 0.020370887218045114, insert, 0.9842105263157894, 0.0, 0.42857142857142855
Num.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 62,mainClass.scanner=new java.util.Scanner(args[0]); ,EXPRESSION_STATEMENT, line no: 51, 0.020044641711229945, insert, 0.0748663101604278, 0.5, 0.36
Num.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 62,mainClass.scanner=new java.util.Scanner(System.in); ,EXPRESSION_STATEMENT, line no: 53, 0.019541896338955162, insert, 0.08021390374331551, 0.5, 0.34615384615384615
format,SIMPLE_NAME, line no: 61,output,SIMPLE_NAME, line no: 49, 0.01864890052356021, insert, 0.2774869109947644, 0.0, 0.3333333333333333
format,SIMPLE_NAME, line no: 83,output,SIMPLE_NAME, line no: 49, 0.01864890052356021, insert, 0.2774869109947644, 0.0, 0.3333333333333333
