output+=(String.format("Please enter three integers separated by spaces > ")); ,EXPRESSION_STATEMENT, line no: 61,output+=(String.format("Please enter three integers separated by spaces > ")); ,EXPRESSION_STATEMENT, line no: 61, 0.0815, insert, 1.0, 1.0, 1.0
a.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 63,a.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 63, 0.0815, insert, 1.0, 3.0, 1.0
b.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 64,b.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 64, 0.0815, insert, 1.0, 3.0, 1.0
c.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 65,c.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 65, 0.0815, insert, 1.0, 3.0, 1.0
a.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 63,b.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 64, 0.07968888888888889, insert, 1.0, 1.5, 0.9629629629629629
a.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 63,c.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 65, 0.07968888888888889, insert, 1.0, 1.5, 0.9629629629629629
b.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 64,a.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 63, 0.07968888888888889, insert, 1.0, 1.5, 0.9629629629629629
b.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 64,c.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 65, 0.07968888888888889, insert, 1.0, 1.5, 0.9629629629629629
c.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 65,a.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 63, 0.07968888888888889, insert, 1.0, 1.5, 0.9629629629629629
c.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 65,b.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 64, 0.07968888888888889, insert, 1.0, 1.5, 0.9629629629629629
output+=(String.format("Please enter three integers separated by spaces > ")); ,EXPRESSION_STATEMENT, line no: 61,a.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 63, 0.041265822784810134, insert, 1.0, 0.0, 0.17721518987341772
output+=(String.format("Please enter three integers separated by spaces > ")); ,EXPRESSION_STATEMENT, line no: 61,b.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 64, 0.041265822784810134, insert, 1.0, 0.0, 0.17721518987341772
output+=(String.format("Please enter three integers separated by spaces > ")); ,EXPRESSION_STATEMENT, line no: 61,c.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 65, 0.041265822784810134, insert, 1.0, 0.0, 0.17721518987341772
a.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 63,output+=(String.format("Please enter three integers separated by spaces > ")); ,EXPRESSION_STATEMENT, line no: 61, 0.041265822784810134, insert, 1.0, 0.0, 0.17721518987341772
b.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 64,output+=(String.format("Please enter three integers separated by spaces > ")); ,EXPRESSION_STATEMENT, line no: 61, 0.041265822784810134, insert, 1.0, 0.0, 0.17721518987341772
c.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 65,output+=(String.format("Please enter three integers separated by spaces > ")); ,EXPRESSION_STATEMENT, line no: 61, 0.041265822784810134, insert, 1.0, 0.0, 0.17721518987341772
String,SIMPLE_NAME, line no: 62,String,SIMPLE_NAME, line no: 49, 0.0313, insert, 0.26153846153846155, 0.0, 1.0
format,SIMPLE_NAME, line no: 62,format,SIMPLE_NAME, line no: 62, 0.0313, insert, 1.0, 0.0, 1.0
scanner,SIMPLE_NAME, line no: 63,scanner,SIMPLE_NAME, line no: 51, 0.0313, insert, 0.08247422680412371, 1.0, 1.0
nextInt,SIMPLE_NAME, line no: 63,nextInt,SIMPLE_NAME, line no: 63, 0.0313, insert, 1.0, 0.0, 1.0
scanner,SIMPLE_NAME, line no: 64,scanner,SIMPLE_NAME, line no: 51, 0.0313, insert, 0.08247422680412371, 1.0, 1.0
nextInt,SIMPLE_NAME, line no: 64,nextInt,SIMPLE_NAME, line no: 63, 0.0313, insert, 1.0, 0.0, 1.0
scanner,SIMPLE_NAME, line no: 65,scanner,SIMPLE_NAME, line no: 51, 0.0313, insert, 0.08247422680412371, 1.0, 1.0
nextInt,SIMPLE_NAME, line no: 65,nextInt,SIMPLE_NAME, line no: 63, 0.0313, insert, 1.0, 0.0, 1.0
a.value=scanner.nextInt(); ,EXPRESSION_STATEMENT, line no: 63,mainClass.exec(); ,EXPRESSION_STATEMENT, line no: 55, 0.026815823152995927, insert, 0.2670157068062827, 0.0, 0.37037037037037035
