output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62,output+=(String.format("Enter thresholds for A  B  C  D\n")); ,EXPRESSION_STATEMENT, line no: 62, 0.06654447134560967, insert, 1.0, 1.0, 1.0
output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63,output+=(String.format("in that order  decreasing percentages > ")); ,EXPRESSION_STATEMENT, line no: 63, 0.06654447134560967, insert, 1.0, 1.0, 1.0
grade1.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64,grade1.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64, 0.06654447134560967, insert, 1.0, 3.0, 1.0
grade2.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,grade2.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65, 0.06654447134560967, insert, 1.0, 3.0, 1.0
grade3.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66,grade3.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66, 0.06654447134560967, insert, 1.0, 3.0, 1.0
grade4.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67,grade4.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67, 0.06654447134560967, insert, 1.0, 3.0, 1.0
output+=(String.format("Thank you. Now enter student score (percent) > ")); ,EXPRESSION_STATEMENT, line no: 68,output+=(String.format("Thank you. Now enter student score (percent) > ")); ,EXPRESSION_STATEMENT, line no: 68, 0.06654447134560967, insert, 1.0, 1.0, 1.0
score.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70,score.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 70, 0.06654447134560967, insert, 1.0, 3.0, 1.0
grade1.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64,grade2.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65, 0.06537015714539303, insert, 1.0, 1.5, 0.9705882352941176
grade1.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64,grade3.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 66, 0.06537015714539303, insert, 1.0, 1.5, 0.9705882352941176
grade1.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64,grade4.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 67, 0.06537015714539303, insert, 1.0, 1.5, 0.9705882352941176
grade2.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 65,grade1.value=scanner.nextFloat(); ,EXPRESSION_STATEMENT, line no: 64, 0.06537015714539303, insert, 1.0, 1.5, 0.9705882352941176
